402,94786,8726,1
403,10721,49047,1
404,59094,56836,1
405,3866,89903,1
406,24793,86805,1
407,23789,44863,1
408,66274,37787,1
409,94399,97339,1
410,56465,11691,1
411,72777,20888,1
412,27237,31320,1
413,63187,1902,1
414,8778,19310,1
415,68604,58184,1
416,54703,82663,1
417,68246,78956,1
418,10422,5965,1
419,22351,97697,1
420,34244,76077,1
421,91882,57570,1
422,2136,46996,1
423,73259,71838,1
424,70264,20201,1
425,63186,97161,1
426,80583,27910,1
427,81471,22147,1
428,89556,55925,1
429,11572,32195,1
430,72331,8195,1
431,68632,60064,1
432,79342,43075,1
433,36343,52891,1
434,3391,25666,1
435,26375,79084,1
436,36212,65570,1
437,4581,64711,1
438,85613,35029,1
439,46590,97195,1
440,55297,31160,1
441,77834,2247,1
442,94356,43721,1
443,41426,68169,1
444,79238,34023,1
445,48018,51396,1
446,43269,27813,1
447,72922,17726,1
448,78914,80490,1
449,37742,17140,1
450,98273,83272,1
451,61837,92874,1
452,60298,66518,1
453,57839,37042,1
454,31452,80012,1
455,53640,10935,1
456,78305,65243,1
457,54921,51368,1
458,63837,98247,1
459,95462,23580,1
460,55360,88835,1
461,40529,10054,1
462,85947,36231,1
463,2405,48630,1
464,36815,69263,1
465,96799,48713,1
466,80161,39603,1
467,36423,61583,1
468,50569,44287,1
469,31629,64407,1
470,66826,9550,1
471,17037,61401,1
472,23100,18440,1
473,12309,58399,1
474,70341,82293,1
475,42942,29361,1
476,23686,19292,1
477,3957,22012,1
478,39025,19005,1
479,11294,14462,1
480,31993,10536,1
481,83534,74672,1
482,35842,52856,1
483,42743,48176,1
484,80951,67599,1
485,4961,36586,1
486,37114,40494,1
487,96979,89347,1
488,24597,15601,1
489,81648,3906,1
490,63536,72230,1
491,47518,57628,1
492,85852,52776,1
493,31491,50906,1
494,10604,15868,1
495,24520,22856,1
496,52771,18087,1
497,96703,95804,1
498,86952,35178,1
499,38273,27201,1
500,20534,41019,1
-----
